fuente,titulo,descripcion,fecha_publicacion,url,periodo_busqueda,fecha_extraccion
Portafolio,Famosa psiquiatra y autora Marián Rojas estará en Colombia: cuándo es la cita y dónde,Entretenimiento18  octubre de 2025,18  octubre de 2025,https://www.portafolio.co/buscar?q=/tendencias/entretenimiento/famosa-psiquiatra-y-autora-marian-rojas-estara-en-colombia-cuando-es-la-cita-y-donde-642497,huelga de profesores,2025-11-04 23:04:01
Portafolio,Inteligencia artificial amenaza el multimillonario negocio de agentes de futbolistas,Tecnología11  octubre de 2025,11  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/inteligencia-artificial-amenaza-el-multimillonario-negocio-de-agentes-de-futbolistas-641951,huelga de profesores,2025-11-04 23:04:01
Portafolio,"Bloqueo comercial de EE. UU. no sería la razón de la crisis en Cuba, dicen expertos",Internacional11  octubre de 2025,11  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/cuba-bloqueo-comercial-de-ee-uu-no-seria-la-razon-de-la-crisis-en-la-isla-dicen-expertos-641949,huelga de profesores,2025-11-04 23:04:01
Portafolio,Así es como puede jugar al Mega Millions desde Colombia y ganar premios millonarios,Sociales10  octubre de 2025,10  octubre de 2025,https://www.portafolio.co/buscar?q=/tendencias/sociales/asi-es-como-puede-jugar-al-mega-millions-desde-colombia-y-ganar-premios-millonarios-641906,huelga de profesores,2025-11-04 23:04:01
Portafolio,Ni Estados Unidos ni Europa: Colombia se parece más a China en esto inesperado,Vehículo8  octubre de 2025,8  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/vehiculo/ni-estados-unidos-ni-europa-colombia-se-parece-mas-a-china-en-algo-inesperado-641547,huelga de profesores,2025-11-04 23:04:01
Portafolio,"En qué ciudad de Colombia es más probable que se vuelva rico en 2026, según la IA",Regiones8  octubre de 2025,8  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/en-que-ciudad-de-colombia-es-mas-probable-que-se-vuelva-rico-en-2026-segun-la-ia-641690,huelga de profesores,2025-11-04 23:04:01
Portafolio,Cafés de Colombia Expo 2025: una nueva edición llega a Bogotá,Contenido Patrocinado7  octubre de 2025,7  octubre de 2025,https://www.portafolio.co/buscar?q=/contenido-patrocinado/cafes-de-colombia-expo-2025-una-nueva-edicion-llega-a-bogota-641623,huelga de profesores,2025-11-04 23:04:01
Portafolio,De no creer: el pueblo colombiano donde las casas están pintadas con símbolos secretos,Regiones6  octubre de 2025,6  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/de-no-creer-el-pueblo-colombiano-donde-las-casas-estan-pintadas-con-simbolos-secretos-641538,huelga de profesores,2025-11-04 23:04:01
Portafolio,"La profesión que podría hacerle famoso y casi nadie estudia en Colombia, según la IA",Empleo6  octubre de 2025,6  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/la-profesion-que-podria-hacerlo-famoso-y-casi-nadie-estudia-en-colombia-segun-la-ia-641365,huelga de profesores,2025-11-04 23:04:01
Portafolio,Impuesto al consumo: ABC para que entienda cómo funciona este cobro,Impuestos2  octubre de 2025,2  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/impuestos/impuesto-al-consumo-en-colombia-como-funciona-y-por-que-esta-en-debate-tributario-641250,huelga de profesores,2025-11-04 23:04:01
Portafolio,Javier Cuéllar regresa al FNG como presidente encargado,Gobierno25  septiembre de 2025,25  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/javier-cuellar-nuevo-presidente-encargado-del-fondo-nacional-de-garantias-640750,huelga de profesores,2025-11-04 23:04:01
Portafolio,Se les hizo el 'milagro': los Brayans en Colombia podrán tener deliciosa oferta,Ahorro18  septiembre de 2025,18  septiembre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/ahorro/se-les-hizo-el-milagro-los-brayans-en-colombia-tendran-deliciosa-oferta-en-donde-640209,huelga de profesores,2025-11-04 23:04:01
Portafolio,Mercado laboral: el nuevo empleo que dispara los sueldos en la era digital,Empleo16  septiembre de 2025,16  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/traficker-digital-en-colombia-el-nuevo-empleo-que-dispara-sueldos-en-la-era-digital-639996,huelga de profesores,2025-11-04 23:04:01
Portafolio,Los recursos de la naturaleza: oportunidades rentables y ambientalmente responsables,Sostenibilidad10  septiembre de 2025,10  septiembre de 2025,https://www.portafolio.co/buscar?q=/sostenibilidad/los-recursos-de-la-naturaleza-oportunidades-rentables-y-ambientalmente-responsables-639573,huelga de profesores,2025-11-04 23:04:01
Portafolio,Educación y empleo juvenil en Colombia: cifras revelan brechas frente a la Ocde,Regiones9  septiembre de 2025,9  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/ocde-colombia-entre-los-paises-con-mayores-tasas-de-ninis-y-desercion-escolar-639484,huelga de profesores,2025-11-04 23:04:01
Portafolio,Psicólogo explicó cuáles son las profesiones con mayor presencia de rasgos psicopáticos,Sociales9  septiembre de 2025,9  septiembre de 2025,https://www.portafolio.co/buscar?q=/tendencias/sociales/psicologo-explico-cuales-son-las-profesiones-con-mayor-presencia-de-rasgos-psicopaticos-639513,huelga de profesores,2025-11-04 23:04:01
Portafolio,"La historia de Carlos Slim, el magnate que construyó un imperio empresarial",Negocios22  agosto de 2025,22  agosto de 2025,https://www.portafolio.co/buscar?q=/negocios/la-historia-de-carlos-slim-el-magnate-que-construyo-un-imperio-empresarial-638266,huelga de profesores,2025-11-04 23:04:01
Portafolio,'Fintech' Druo cerró ronda de inversión y buscará mercado en la Unión Europea,Innovación07:44 PM,07:44 PM,https://www.portafolio.co/buscar?q=/innovacion/fintech-druo-cerro-ronda-de-inversion-y-buscara-mercado-en-la-union-europea-482657,protesta docente 2023,2025-11-04 23:04:08
Portafolio,‘Las energías renovables apenas alcanzan para cubrir la crisis’: Siemens,Energía26  octubre de 2025,26  octubre de 2025,https://www.portafolio.co/buscar?q=/energia/entrevista-con-miguel-d-alessio-ceo-de-siemens-643046,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Se agita el debate pensional tras recusación a magistrado que propone tumbar la reforma,Empleo20  octubre de 2025,20  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/reforma-pensional-recusacion-contra-magistrado-jorge-ibanez-agita-el-debate-en-la-corte-constitucional-642557,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Reacciones a propuesta de declarar inexequible la reforma pensional,Regiones18  octubre de 2025,18  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/regiones/reacciones-a-propuesta-de-declarar-inexequible-la-reforma-pensional-642492,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Proyecto de decreto sobre portabilidad financiera: esto es lo que usted podría hacer,Finanzas15  octubre de 2025,15  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/proyecto-de-decreto-sobre-portabilidad-financiera-esto-es-lo-que-usted-podria-hacer-642145,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Senado aprueba gratuidad del Icfes para estudiantes de bajos recursos,Gobierno9  octubre de 2025,9  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/el-icfes-sera-gratis-para-algunas-personas-proyecto-de-ley-eliminaria-el-pago-a-estudiantes-641793,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Gobierno colombiano garantizará la seguridad de la Embajada de Estados Unidos,Gobierno6  octubre de 2025,6  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/gobierno-colombiano-garantizara-la-seguridad-de-la-embajada-de-estados-unidos-641564,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Qué es lo que está pasando con la Andi y por qué hay manifestaciones contra el gremio,Empresas3  octubre de 2025,3  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/andi-o-que-esta-pasando-con-las-protestas-y-el-asedio-contra-el-gremio-por-conflicto-israel-palestina-641225,protesta docente 2023,2025-11-04 23:04:08
Portafolio,"Cuáles son las carreras que muy pocos eligen estudiar en Colombia, según la IA",Tendencias2  octubre de 2025,2  octubre de 2025,https://www.portafolio.co/buscar?q=/tendencias/cuales-son-las-carreras-que-muy-pocos-eligen-estudiar-en-colombia-segun-la-ia-641252,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Fecode convoca paro nacional de 24 horas para exigir soluciones en salud,Gobierno2  octubre de 2025,2  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/fecode-anuncia-paro-nacional-de-maestros-el-30-de-octubre-por-salud-y-educacion-publica-641228,protesta docente 2023,2025-11-04 23:04:08
Portafolio,"Estado Unidos, en la mira de la empresa de reclutamiento Time to Hire",Empresas29  septiembre de 2025,29  septiembre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/estado-unidos-en-la-mira-de-time-to-hire-640999,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Proyecto busca flexibilizar reglas para importación y comercialización de gas natural,Energía21  septiembre de 2025,21  septiembre de 2025,https://www.portafolio.co/buscar?q=/energia/proyecto-busca-flexibilizar-reglas-para-importacion-y-comercializacion-de-gas-natural-640312,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Licencia de paternidad en Colombia podría ser de hasta tres meses,Empleo19  septiembre de 2025,19  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/licencia-de-paternidad-en-colombia-proyecto-busca-ampliarla-hasta-12-semanas-para-reducir-brechas-laborales-640285,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Centrípetas y centrífugas en la política,Opinión14  septiembre de 2025,14  septiembre de 2025,https://www.portafolio.co/opinion,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Crece controversia entre Fomag y Así Vamos en Salud por informe sobre régimen especial,Gobierno11  septiembre de 2025,11  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/fomag-y-asi-vamos-en-salud-escalan-el-pulso-por-la-publicacion-del-informe-oficial-639670,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Déficit del Fomag en 2025 prende alertas sobre sostenibilidad en salud del magisterio,Gobierno10  septiembre de 2025,10  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/fomag-enfrenta-deficit-historico-y-riesgos-en-salud-del-magisterio-en-2025-639594,protesta docente 2023,2025-11-04 23:04:08
Portafolio,Nueva modalidad de aportes: cómo cotizar seguridad social con ingresos bajos,Finanzas9  septiembre de 2025,9  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/nueva-modalidad-de-aportes-como-cotizar-seguridad-social-con-ingresos-bajos-639486,protesta docente 2023,2025-11-04 23:04:08
Portafolio,"Seguros Bolívar alcanzó $2,87 billones en primas emitidas en el primer semestre",Finanzas8  septiembre de 2025,8  septiembre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/seguros-bolivar-alcanzo-2-87-billones-en-primas-emitidas-en-el-primer-semestre-639402,protesta docente 2023,2025-11-04 23:04:08
Valora Analitik,Fecode convoca a paro nacional de 24 horas el próximo 30 de octubre,"Estas son las razones del descontento de la Federación de Trabajadores, Fecode.",No especificada,https://www.valoraanalitik.com/fecode-convoca-a-paro-nacional-de-24-horas-el-proximo-30-de-octubre/,paro docentes,2025-11-04 23:04:23
Valora Analitik,Gobierno invierte cerca de $130.000 millones en nuevo sistema de salud laboral para docentes,El Ministerio de Trabajo pondrá en marcha 561 equipos especializados para prevenir riesgos y atender la salud física y mental de los maestros.,No especificada,https://www.valoraanalitik.com/gobierno-invierte-cerca-de-130-000-millones-en-nuevo-sistema-de-salud-laboral-para-docentes/,paro docentes,2025-11-04 23:04:23
Valora Analitik,Alianza entre Banco de Bogotá y Unicef ha recaudado más de $33.000 millones para la educación infantil y juvenil,"En términos de resultados consolidados, desde sus inicios esta alianza entre Banco de Bogotá y Unicef ha logrado recaudar más de $33.000 millones.",No especificada,https://www.valoraanalitik.com/alianza-banco-de-bogota-unicef-recaudado-millones-educacion-infantil-juvenil/,paro docentes,2025-11-04 23:04:23
Valora Analitik,Trabajadores del sector educación protestarán en Bogotá: denuncian promesas incumplidas de gobierno Petro,De no prosperar con esta marcha declararán paro nacional indefinido con el cierre de miles de instituciones educativas públicas del país.,No especificada,https://www.valoraanalitik.com/trabajadores-del-sector-educacion-protestaran-en-bogota-denuncian-promesas-incumplidas-de-gobierno-petro/,paro docentes,2025-11-04 23:04:23
Valora Analitik,Los puntos clave de la ley que rediseñará el mapa de competencias entre Nación y territorios,Los gobernadores de Colombia hicieron entrega de sus propuestas para incluir en la ley de competencias de la SGP.,No especificada,https://www.valoraanalitik.com/los-puntos-clave-de-la-ley-que-redisenara-el-mapa-de-competencias-entre-nacion-y-territorios/,paro docentes,2025-11-04 23:04:23
Valora Analitik,"Con exposición fotográfica, Aris Mining destaca la riqueza de Marmato, en Caldas","Mediante la exposición fotográfica ‘Marmato: riqueza más allá del oro’, Aris Mining desea mostrar la actividad y tradición del municipio.",No especificada,https://www.valoraanalitik.com/aris-mining-y-exposicion-de-marmato-caldas/,paro docentes,2025-11-04 23:04:23
Valora Analitik,G8+ de Medellín presenta resultados de investigaciones en Antioquia,"El G8+, un grupo de universidades de Medellín, presentó resultados de investigaciones para impactar la ciudad.",No especificada,https://www.valoraanalitik.com/g8-de-medellin-presenta-resultados-de-investigaciones/,paro docentes,2025-11-04 23:04:23
Valora Analitik,Adjudican a Enlaza 6 proyectos de obras por impuestos de Colombia en 2023,"6 proyectos de Obras por Impuestos adjudicó a Enlaza, del GEB, la Agencia de Renovación del Territorio por más de $21.000 millones en Colombia",No especificada,https://www.valoraanalitik.com/adjudican-a-enlaza-6-proyectos-de-obras-por-impuestos-de-colombia-en-2023/,paro docentes,2025-11-04 23:04:23
Valora Analitik,¿Cuántos paros de maestros ha habido en 2023 y cómo impactan a la educación en Colombia?,"Tras el nuevo anuncio de un paro de maestros este 30 de agosto de 2023 en Colombia afectando a estudiantes, se generó polémica.",No especificada,https://www.valoraanalitik.com/estos-son-los-paros-de-maestros-que-se-han-desarrollado-en-2023/,paro maestros,2025-11-04 23:04:39
Valora Analitik,Paro nacional de maestros este 30 de agosto: ¿Por qué marchan 24 horas?,"Para este 30 de agosto se vivirá una nueva jornada de paro nacional, el cual será por 24 horas, promovido por Fecode.",No especificada,https://www.valoraanalitik.com/paro-de-maestros-este-30-de-agosto-descubra-razones/,paro maestros,2025-11-04 23:04:39
Valora Analitik,¿Paro de maestros? Fecode anuncia movilizaciones para este 30 de agosto,"Fecode, indicó que habrá una nueva movilización de protestas el próximo miércoles 30 de agosto en todo el territorio nacional.",No especificada,https://www.valoraanalitik.com/fecode-anuncia-movilizaciones-para-este-30-de-agosto/,paro maestros,2025-11-04 23:04:39
Valora Analitik,Reforma por decreto: Gobierno lanza nuevo modelo de salud y enfrenta reparos del gremio médico,Decreto que anticipa reforma a la salud despierta críticas por posible extralimitación.,No especificada,https://www.valoraanalitik.com/reforma-por-decreto-gobierno-lanza-nuevo-modelo-de-salud-y-enfrenta-reparos-del-gremio-medico/,paro maestros,2025-11-04 23:04:39
Valora Analitik,ABC del paro que realizará Fecode en Bogotá contra el gobierno Petro,"El próximo lunes, 17 de junio, Fecode hará un paro que promete tomarse Bogotá, ya que pide modificaciones en la reforma a la educación.",No especificada,https://www.valoraanalitik.com/paro-de-fecode-contra-gobierno-petro-en-bogota/,paro maestros,2025-11-04 23:04:39
Valora Analitik,"Marcha de maestros continuó este 29 de marzo, vea el balance de movilidad en Bogotá",Desde ayer los maestros de Bogotá hicieron una marcha para exigir mejores condiciones laborales a Claudia López y este 29 de marzo siguen.,No especificada,https://www.valoraanalitik.com/marcha-de-maestros-continuo-este-miercoles-29-conozca-como-esta-movilidad/,paro maestros,2025-11-04 23:04:39
Valora Analitik,Así está la movilidad en Bogotá con marchas de maestros y de rappitenderos,Este martes se reporta por cuenta de Movilidad Bogotá en Twitter caos en algunas zonas de la capital debido a las marchas.,No especificada,https://www.valoraanalitik.com/marchas-conozca-como-esta-movilidad-en-bogota-este-28-de-marzo/,paro maestros,2025-11-04 23:04:39
Valora Analitik,"¿Va a viajar a Lima, Perú?, estos son los planes que puede hacer","La ciudad de Lima, en Perú, recibió casi 2 millones de turistas durante el 2022. Este destino ofrece a los viajeros diferentes planes.",No especificada,https://www.valoraanalitik.com/va-a-viajar-lima-peru-estos-planes-puede-hacer/,suspensión de clases 2023,2025-11-04 23:04:54
Valora Analitik,Avanzan marchas de Fecode contra reforma a la educación,Fecode propone que la reforma a la educación pueda ser modificada para bienestar de los maestros del sector público.,No especificada,https://www.valoraanalitik.com/avanzan-marchas-de-fecode-contra-reforma-a-la-educacion/,FECODE 2023,2025-11-04 23:05:24
Valora Analitik,"Ricardo Roa sí se reunió con Fecode en campaña Petro, pero niega haber recibido dineros","Ricardo Roa respondió por los cuestionamientos a la campaña de Petro, incluyendo un supuesto aporte de dineros de Fecode por $500 millones.",No especificada,https://www.valoraanalitik.com/ricardo-roa-si-se-reunio-con-fecode-en-campana-petro-pero-niega-haber-recibido-dineros/,FECODE 2023,2025-11-04 23:05:24
Valora Analitik,Aumentos salariales para el magisterio y otros acuerdos entre el Gobierno y Fecode,"Los acuerdos entre el Gobierno y Fecode, el sindicato de profesores públicos, se conocieron el viernes 2 de junio. Estos son los detalles.",No especificada,https://www.valoraanalitik.com/acuerdos-entre-el-gobierno-y-fecode-incluyen-aumentos-salariales/,FECODE 2023,2025-11-04 23:05:24
Valora Analitik,Puntos de encuentro de Fecode para las marchas de este 28 de febrero en Bogotá,Este martes 28 de febrero los profesores de Colombia fueron convocados por Fecode para marchar por sus derechos laborales.,No especificada,https://www.valoraanalitik.com/fecode-conozca-los-puntos-de-encuentro-para-las-movilizaciones-de-hoy-28-febrero/,FECODE 2023,2025-11-04 23:05:24
Valora Analitik,Fecode anuncia marchas en toda Colombia para este 28 de febrero,Fecode se alista para salir nuevamente a las calles de las principales ciudades de Colombia. Las movilizaciones serán el 28 de febrero.,No especificada,https://www.valoraanalitik.com/marchas-en-colombia-fecode-28-febrero-maestros-anuncian-movilizacion-pliego/,FECODE 2023,2025-11-04 23:05:24
Valora Analitik,Estos profesores públicos tendrán sueldo de casi $6 millones: Salario puede aumentar,"El salario de los profesores puede variar dependiendo de diversos factores. Sin embargo, hay algunos que pueden alcanzar sueldos altos.",No especificada,https://www.valoraanalitik.com/estos-profesores-publicos-tendran-sueldo-de-casi-6-millones-salario-puede-aumentar/,FECODE 2023,2025-11-04 23:05:24
Valora Analitik,"Huelgas contra reformas de Emmanuel Macron en Francia provocan caos en transporte, escuelas y hospitales","Francia se enfrenta hoy a un segundo día de caos en el transporte, escuelas cerradas y hospitales sin personal suficiente, luego de que los sindicatos anunciaron que no cesarán en su huelga contra las reformas de las pensiones del presidente Emmanuel Macron hasta que éste dé marcha atrás. Gran parte del territorio francés quedó paralizado el jueves cuando los trabajadores del transporte se declararon en huelga, junto a los profesores, médicos, policías, bomberos y funcionarios del Estado, con el humo y los gases lacrimógenos extendiéndose por las calles de París ante el recrudecimiento de algunas protestas, lo que dio",No especificada,https://www.valoraanalitik.com/huelgas-contra-reformas-de-emmanuel-macron-en-francia-provocan-caos-en-transporte-escuelas-y-hospitales/,huelga de profesores,2025-11-04 23:05:40
Valora Analitik,Se cae reforma a la educación del gobierno Petro en el Congreso por falta de tiempos,La situación se complicó cuando la bancada de Gobierno no acogió al acuerdo logrado en la Comisión Primera del Senado.,No especificada,https://www.valoraanalitik.com/se-cae-reforma-a-la-educacion-del-gobierno-petro-en-el-congreso-por-falta-de-tiempos/,huelga de profesores,2025-11-04 23:05:40
Valora Analitik,Reforma a la educación: ¿Tambalea otra de las iniciativas del gobierno Petro?,Es clave mencionar que el lunes es el plazo final para que la plenaria del Senado apruebe la iniciativa.,No especificada,https://www.valoraanalitik.com/reforma-a-la-educacion-tambalea-otra-de-las-iniciativas-del-gobierno-petro/,huelga de profesores,2025-11-04 23:05:40
Valora Analitik,¿Qué viene para Ecuador tras la aplicación de la muerte cruzada?,El presidente Guillermo Lasso activó un mecanismo para salvarse -y condenarse a su vez- de la destitución política. Conozca qué viene.,No especificada,https://www.valoraanalitik.com/que-viene-para-ecuador-tras-la-aplicacion-de-la-muerte-cruzada/,protesta docente 2023,2025-11-04 23:05:56
Valora Analitik,¿Qué viene para Chile tras el avance de la oposición?,"El domingo, la oposición chilena se hizo con la victoria en las elecciones constituyentes. Conozca cuáles pueden ser los escenarios futuros.",No especificada,https://www.valoraanalitik.com/que-viene-para-chile-tras-el-avance-de-la-oposicion/,protesta docente 2023,2025-11-04 23:05:56
Valora Analitik,El Consejo Constitucional de Francia avaló aumentar la edad pensional en polémica reforma de Emmanuel Macron,"En un dictamen clave para el futuro inmediato de Francia, el Consejo Constitucional de ese país avaló varios puntos clave de la polémica reforma pensional de Emmanuel Macron, entre esos, aumentar la edad para la cotización.",No especificada,https://www.valoraanalitik.com/el-consejo-constitucional-de-francia-avalo-aumentar-la-edad-pensional-en-polemica-reforma/,protesta docente 2023,2025-11-04 23:05:56
Valora Analitik,"Nueva marcha de maestros durante el 28 y 29 de marzo en Bogotá, entérese de puntos de encuentro y motivos",Una nueva marcha iniciará hoy por parte del gremio de maestros en Bogotá para mostrar rechazo a la Alcaldía de Claudia López.,No especificada,https://www.valoraanalitik.com/nueva-marcha-de-maestros-el-28-y-29-de-marzo-en-bogota-vea-puntos-de-encuentro/,protesta docente 2023,2025-11-04 23:05:56
Valora Analitik,Inflación y proceso constituyente pasan factura a Gabriel Boric en su primer año de gobierno,Gabriel Boric busca ahora recomponer el camino y hallar nuevamente puntos de encuentro en una sociedad chilena dividida.,No especificada,https://www.valoraanalitik.com/inflacion-y-proceso-constituyente-pasan-factura-a-gabriel-boric-en-su-primer-ano-de-gobierno/,protesta docente 2023,2025-11-04 23:05:56
Infobae,"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIBhAC&usg=AOvVaw18ydyIKZwXHoCm83k2z5CI,paro docente Colombia 2023,2025-11-04 23:12:18
La Opinión Cúcuta,Maestros a la calle: Fecode anuncia paro nacional de 24 horas,Informaron que la jornada busca defender el derecho a la salud de los maestros y exigir la reglamentación del Acto Legislativo 03 de 2024 sobre el Sistema...,Hace 1 mes,https://www.laopinion.co/colombia/maestros-la-calle-fecode-anuncia-paro-nacional-de-24-horas&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIAhAC&usg=AOvVaw3wGNW2Q-21gghsAUU9Vqac,paro docente Colombia 2023,2025-11-04 23:12:18
Prensa Latina,Gremio sindical de maestros convoca a paro nacional en Colombia,"Bogotá, 2 oct (Prensa Latina) La Junta Nacional de la Federación Colombiana de Educadores de Colombia (Fecode) convocó a un paro nacional el próximo 30 de...",Hace 1 mes,https://www.prensa-latina.cu/2025/10/02/gremio-sindical-de-maestros-convoca-a-paro-nacional-en-colombia/&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIChAC&usg=AOvVaw0ChysqvHC0E6Ii-Mt5eOK7,paro docente Colombia 2023,2025-11-04 23:12:18
ELTIEMPO.COM,Fecode anuncia paro nacional de 24 horas el próximo 30 de octubre: estas son las principales razones de la manifestación,"Hicieron un llamado a rechazar 'la estigmatización, la desinformación y los hechos de violencia'.",Hace 1 mes,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-24-horas-el-proximo-30-de-octubre-estas-son-las-principales-razones-de-la-manifestacion-3496052&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIBxAC&usg=AOvVaw3QH1kzI8ARr77uIras6ORy,paro docente Colombia 2023,2025-11-04 23:12:18
Red+ Noticias,Anuncian nuevo paro nacional en Colombia: la movilidad se vería impactada por convocatoria de maestros,"Docentes y miembros del Magisterio saldrán a las calles a manifestar sus inconformidades durante 24 horas, según la gran convocatoria del Paro Nacional...",Hace 1 mes,https://redmas.com.co/colombia/Anuncian-nuevo-paro-nacional-en-Colombia-la-movilidad-se-veria-impactada-por-convocatoria-de-maestros-20251002-0032.html&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQICRAC&usg=AOvVaw3mYQBs35lOthHibps7qXSD,paro docente Colombia 2023,2025-11-04 23:12:18
Infobae,El secretario de Educación afirmó que el salario docente “ha ido avanzando” desde diciembre de 2023,Carlos Torrendell consideró que los sueldos de los maestros tuvieron una “recuperación” cercana a la inflación. El gremio CTERA anunció un paro nacional...,Hace 1 mes,https://www.infobae.com/politica/2025/09/27/el-secretario-de-educacion-afirmo-que-el-salario-docente-ha-ido-avanzando-desde-diciembre-de-2023/&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQICBAC&usg=AOvVaw1UW4ABi2CDIyjYj9IENMDz,paro docente Colombia 2023,2025-11-04 23:12:18
El Cronista,"Sorpresivo paro nacional docente: todos los estudiantes no tendrán clases por 24 horas, ¿cuándo y a quiénes afecta?",,Hace 1 mes,https://www.cronista.com/economia-politica/sorpresivo-paro-nacional-docente-todos-los-estudiantes-no-tendran-clases-por-24-horas-cuando-y-a-quienes-afecta/%3FoutputType%3Damp-type&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIARAC&usg=AOvVaw1Xs1f3sMUxXHaMLBzw-pSn,paro docente Colombia 2023,2025-11-04 23:12:18
Pulzo,El Eje Cafetero se levanta: maestros anuncian marchas y bloqueos por salud y educación este 3 de septiembre,"Maestros del Eje Cafetero anuncian paro regional por salud y educación desde el 3 de septiembre de 2025, con marchas y bloqueos en Manizales y Pereira.",Hace 1 mes,https://www.pulzo.com/nacion/paro-regional-por-la-salud-y-vida-en-el-eje-cafetero-marchas-y-bloqueos-de-maestros-en-2025-PP4761205A&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIBBAC&usg=AOvVaw0ejH6d5GPp3qPBbZsyMla7,paro docente Colombia 2023,2025-11-04 23:12:18
La Opinión Cúcuta,Docentes de Norte de Santander se unen a paro por incumplimientos de salud,"El día de ayer se llevó a cabo en diferentes municipios del departamento, el paro de docentes convocado por la Asociación Sindical de Institutores...",Hace 2 meses,https://www.laopinion.co/cucuta/docentes-de-norte-de-santander-se-unen-paro-por-incumplimientos-de-salud&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIAxAC&usg=AOvVaw2pKSgqb0IPZgW5F130_R2q,paro docente Colombia 2023,2025-11-04 23:12:18
ELTIEMPO.COM,"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",Hace 2 meses,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwiq84G6ktqQAxVKA9sEHb7PJacQxfQBegQIBRAC&usg=AOvVaw38ExFoal7bU8cXOIPrs8cD,paro docente Colombia 2023,2025-11-04 23:12:18
